Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.18483E-4,64.767549226,0.628239784,0.0200296,0.423611111,0
9.26327E-4,65.044775709,0.630223712,0.019733596,0.423611111,0
9.32139E-4,65.323510984,0.631680085,0.019437593,0.423611111,0
9.35998E-4,65.510508609,0.63264082,0.019240257,0.423611111,0
9.56122E-4,65.795491821,0.637570449,0.018944253,0.423611111,0
9.65229E-4,66.084906713,0.63975812,0.018648249,0.430555556,0
9.71504E-4,66.278584899,0.641250235,0.018450913,0.430555556,0
9.78814E-4,66.571022204,0.642972894,0.018154909,0.430555556,0
9.83381E-4,66.767654468,0.644040929,0.017957573,0.430555556,0
9.89067E-4,67.063925187,0.64536156,0.017661569,0.444444444,0
9.96271E-4,67.262942,0.647020775,0.017464233,0.451388889,0
9.98389E-4,67.562283378,0.647505592,0.017168229,0.451388889,0
1.00253E-3,67.762459121,0.648449556,0.016970893,0.458333333,0
1.01342E-3,68.065350689,0.650908481,0.016674889,0.465277778,0
1.0201E-3,68.269198908,0.652399732,0.016477553,0.465277778,0
1.02765E-3,68.576679524,0.654070323,0.016181549,0.472222222,0
1.03825E-3,68.783978211,0.656388427,0.015984213,0.472222222,0
1.04226E-3,69.096392992,0.657256369,0.015688209,0.472222222,0
1.05583E-3,69.306632604,0.660164739,0.015490873,0.472222222,0
1.06214E-3,69.518905315,0.661501331,0.015293537,0.486111111,0
1.08308E-3,69.842698347,0.665858203,0.014997533,0.5,0
1.08669E-3,70.05970427,0.66659932,0.014800197,0.5,0
1.10461E-3,70.27902418,0.670223036,0.014602861,0.5,0
1.11879E-3,70.501481788,0.673036801,0.014405525,0.5,0
1.13966E-3,70.842374344,0.677091131,0.014109521,0.506944444,0
1.15669E-3,71.072054424,0.680325856,0.013912185,0.520833333,0
1.17249E-3,71.305305887,0.683267783,0.01371485,0.534722222,0
1.17513E-3,71.540155481,0.683754527,0.013517514,0.534722222,0
1.17833E-3,71.775524527,0.684342041,0.013320178,0.541666667,0
1.18118E-3,72.01161373,0.684864509,0.013122842,0.541666667,0
1.19122E-3,72.367980177,0.686687969,0.012826838,0.548611111,0
1.19977E-3,72.607402422,0.688224643,0.012629502,0.555555556,0
